# The UVB spectrum (quasars+galaxies model) 
#
# The following 11 lines are model identification flags 
# CUBA V6.3 Nov 2011
# 0.1000E+01
# 0.4000E+00 0.1300E+01 0.2000E+00 0.4400E+00 0.1570E+01 0.9000E+00
# 0.1200E+06 0.1000E+05 0.5000E+04 0.1300E+04
# 0.3000E+00 0.7000E+00 0.8900E-01 0.7000E+00
# 0.1000E+01
# Inputs/salp_SFRD1parfit.hiz.dat
# Inputs/column_dist.dat
# 0.1000E+01
# 0.1800E-03 0.3400E+01
# 0.1000E+02
#
# The following 3 lines are column identification labels 
# Line 1: contains 60 fields identifying the sampling redshifts, from 0 to 15.93.
# Lines 2 through 576: the first field is the rest-frame wavelength in Angstroms, fields 2 through 61 give the background intensity
# J (in units of ergs/s/cm^2/Hz/sr) at the 60 sampling redshifts.  
#
0.2639E+001 0.2846E-025 0.3295E-025 0.3803E-025 0.4371E-025 0.4998E-025 0.5684E-025 0.6425E-025 0.7220E-025 0.8060E-025 0.8936E-025 0.9835E-025 0.1074E-024 0.1163E-024 0.1248E-024 0.1327E-024 0.1396E-024 0.1454E-024 0.1496E-024 0.1521E-024 0.1524E-024 0.1504E-024 0.1455E-024 0.1374E-024 0.1272E-024 0.1173E-024 0.1081E-024 0.9952E-025 0.9162E-025 0.8431E-025 0.7756E-025 0.7132E-025 0.6556E-025 0.6024E-025 0.5531E-025 0.5076E-025 0.4654E-025 0.4262E-025 0.3897E-025 0.3554E-025 0.3231E-025 0.2926E-025 0.2635E-025 0.2358E-025 0.2093E-025 0.1840E-025 0.1599E-025 0.1369E-025 0.1153E-025 0.9515E-026 0.7702E-026 0.6094E-026 0.4709E-026 0.3555E-026 0.2649E-026 0.1958E-026 0.1425E-026 0.1023E-026 0.7223E-027 0.4495E-027 0.0000E+000
0.2768E+001 0.2910E-025 0.3371E-025 0.3892E-025 0.4475E-025 0.5119E-025 0.5822E-025 0.6583E-025 0.7397E-025 0.8259E-025 0.9158E-025 0.1008E-024 0.1101E-024 0.1192E-024 0.1279E-024 0.1360E-024 0.1430E-024 0.1489E-024 0.1532E-024 0.1557E-024 0.1560E-024 0.1539E-024 0.1489E-024 0.1406E-024 0.1302E-024 0.1200E-024 0.1106E-024 0.1018E-024 0.9375E-025 0.8627E-025 0.7936E-025 0.7297E-025 0.6707E-025 0.6162E-025 0.5657E-025 0.5190E-025 0.4757E-025 0.4354E-025 0.3978E-025 0.3625E-025 0.3291E-025 0.2973E-025 0.2670E-025 0.2381E-025 0.2104E-025 0.1840E-025 0.1588E-025 0.1349E-025 0.1125E-025 0.9201E-026 0.7367E-026 0.5762E-026 0.4399E-026 0.3281E-026 0.2417E-026 0.1769E-026 0.1277E-026 0.9106E-027 0.6407E-027 0.3985E-027 0.0000E+000
0.2904E+001 0.2977E-025 0.3450E-025 0.3984E-025 0.4582E-025 0.5242E-025 0.5962E-025 0.6742E-025 0.7577E-025 0.8461E-025 0.9382E-025 0.1033E-024 0.1128E-024 0.1221E-024 0.1310E-024 0.1392E-024 0.1464E-024 0.1523E-024 0.1567E-024 0.1593E-024 0.1596E-024 0.1575E-024 0.1524E-024 0.1438E-024 0.1332E-024 0.1228E-024 0.1131E-024 0.1042E-024 0.9589E-025 0.8824E-025 0.8116E-025 0.7463E-025 0.6859E-025 0.6300E-025 0.5783E-025 0.5304E-025 0.4860E-025 0.4445E-025 0.4058E-025 0.3693E-025 0.3347E-025 0.3017E-025 0.2701E-025 0.2399E-025 0.2110E-025 0.1834E-025 0.1571E-025 0.1324E-025 0.1093E-025 0.8857E-026 0.7015E-026 0.5425E-026 0.4093E-026 0.3016E-026 0.2199E-026 0.1596E-026 0.1144E-026 0.8106E-027 0.5686E-027 0.3530E-027 0.0000E+000
0.3047E+001 0.3046E-025 0.3531E-025 0.4079E-025 0.4691E-025 0.5367E-025 0.6105E-025 0.6904E-025 0.7760E-025 0.8665E-025 0.9609E-025 0.1058E-024 0.1155E-024 0.1250E-024 0.1341E-024 0.1425E-024 0.1498E-024 0.1559E-024 0.1604E-024 0.1630E-024 0.1633E-024 0.1611E-024 0.1559E-024 0.1472E-024 0.1363E-024 0.1257E-024 0.1158E-024 0.1066E-024 0.9814E-025 0.9031E-025 0.8306E-025 0.7637E-025 0.7018E-025 0.6445E-025 0.5915E-025 0.5424E-025 0.4966E-025 0.4540E-025 0.4140E-025 0.3763E-025 0.3404E-025 0.3060E-025 0.2730E-025 0.2414E-025 0.2112E-025 0.1824E-025 0.1551E-025 0.1295E-025 0.1060E-025 0.8503E-026 0.6663E-026 0.5095E-026 0.3801E-026 0.2769E-026 0.1999E-026 0.1440E-026 0.1025E-026 0.7222E-027 0.5048E-027 0.3124E-027 0.0000E+000
0.3197E+001 0.3118E-025 0.3615E-025 0.4176E-025 0.4803E-025 0.5496E-025 0.6252E-025 0.7071E-025 0.7947E-025 0.8875E-025 0.9843E-025 0.1083E-024 0.1183E-024 0.1280E-024 0.1373E-024 0.1458E-024 0.1533E-024 0.1596E-024 0.1642E-024 0.1669E-024 0.1673E-024 0.1651E-024 0.1598E-024 0.1509E-024 0.1398E-024 0.1288E-024 0.1187E-024 0.1093E-024 0.1006E-024 0.9257E-025 0.8514E-025 0.7827E-025 0.7192E-025 0.6604E-025 0.6059E-025 0.5553E-025 0.5082E-025 0.4642E-025 0.4229E-025 0.3837E-025 0.3464E-025 0.3105E-025 0.2760E-025 0.2430E-025 0.2113E-025 0.1812E-025 0.1529E-025 0.1265E-025 0.1027E-025 0.8155E-026 0.6324E-026 0.4784E-026 0.3531E-026 0.2545E-026 0.1820E-026 0.1301E-026 0.9203E-027 0.6454E-027 0.4498E-027 0.2774E-027 0.0000E+000
0.3354E+001 0.3191E-025 0.3701E-025 0.4276E-025 0.4918E-025 0.5627E-025 0.6402E-025 0.7240E-025 0.8138E-025 0.9088E-025 0.1008E-024 0.1109E-024 0.1211E-024 0.1310E-024 0.1405E-024 0.1493E-024 0.1570E-024 0.1634E-024 0.1681E-024 0.1709E-024 0.1714E-024 0.1692E-024 0.1638E-024 0.1547E-024 0.1432E-024 0.1320E-024 0.1216E-024 0.1120E-024 0.1031E-024 0.9485E-025 0.8724E-025 0.8019E-025 0.7367E-025 0.6763E-025 0.6204E-025 0.5683E-025 0.5198E-025 0.4744E-025 0.4316E-025 0.3910E-025 0.3521E-025 0.3146E-025 0.2785E-025 0.2439E-025 0.2108E-025 0.1795E-025 0.1501E-025 0.1232E-025 0.9903E-026 0.7780E-026 0.5966E-026 0.4462E-026 0.3254E-026 0.2317E-026 0.1639E-026 0.1162E-026 0.8159E-027 0.5688E-027 0.3947E-027 0.2424E-027 0.0000E+000
0.3518E+001 0.3266E-025 0.3787E-025 0.4375E-025 0.5032E-025 0.5758E-025 0.6550E-025 0.7407E-025 0.8325E-025 0.9296E-025 0.1031E-024 0.1134E-024 0.1237E-024 0.1339E-024 0.1436E-024 0.1525E-024 0.1604E-024 0.1669E-024 0.1718E-024 0.1747E-024 0.1752E-024 0.1729E-024 0.1673E-024 0.1580E-024 0.1463E-024 0.1348E-024 0.1242E-024 0.1144E-024 0.1053E-024 0.9686E-025 0.8908E-025 0.8187E-025 0.7520E-025 0.6902E-025 0.6329E-025 0.5795E-025 0.5296E-025 0.4828E-025 0.4387E-025 0.3966E-025 0.3561E-025 0.3171E-025 0.2794E-025 0.2433E-025 0.2088E-025 0.1763E-025 0.1462E-025 0.1188E-025 0.9444E-026 0.7331E-026 0.5551E-026 0.4097E-026 0.2950E-026 0.2072E-026 0.1450E-026 0.1020E-026 0.7111E-027 0.4931E-027 0.3410E-027 0.2086E-027 0.0000E+000
0.3691E+001 0.3342E-025 0.3875E-025 0.4476E-025 0.5147E-025 0.5889E-025 0.6698E-025 0.7574E-025 0.8511E-025 0.9501E-025 0.1053E-024 0.1158E-024 0.1264E-024 0.1368E-024 0.1467E-024 0.1558E-024 0.1638E-024 0.1705E-024 0.1755E-024 0.1785E-024 0.1790E-024 0.1766E-024 0.1709E-024 0.1614E-024 0.1494E-024 0.1377E-024 0.1269E-024 0.1168E-024 0.1075E-024 0.9893E-025 0.9097E-025 0.8360E-025 0.7678E-025 0.7045E-025 0.6456E-025 0.5908E-025 0.5396E-025 0.4913E-025 0.4457E-025 0.4021E-025 0.3600E-025 0.3192E-025 0.2799E-025 0.2422E-025 0.2064E-025 0.1729E-025 0.1418E-025 0.1141E-025 0.8974E-026 0.6887E-026 0.5154E-026 0.3763E-026 0.2682E-026 0.1868E-026 0.1298E-026 0.9091E-027 0.6322E-027 0.4375E-027 0.3022E-027 0.1847E-027 0.0000E+000
0.3872E+001 0.3419E-025 0.3964E-025 0.4579E-025 0.5265E-025 0.6023E-025 0.6851E-025 0.7745E-025 0.8702E-025 0.9711E-025 0.1076E-024 0.1184E-024 0.1292E-024 0.1398E-024 0.1499E-024 0.1593E-024 0.1675E-024 0.1744E-024 0.1796E-024 0.1826E-024 0.1832E-024 0.1808E-024 0.1750E-024 0.1653E-024 0.1531E-024 0.1411E-024 0.1300E-024 0.1197E-024 0.1101E-024 0.1013E-024 0.9315E-025 0.8559E-025 0.7858E-025 0.7208E-025 0.6603E-025 0.6039E-025 0.5510E-025 0.5011E-025 0.4537E-025 0.4084E-025 0.3645E-025 0.3218E-025 0.2807E-025 0.2413E-025 0.2041E-025 0.1694E-025 0.1378E-025 0.1098E-025 0.8541E-026 0.6485E-026 0.4804E-026 0.3474E-026 0.2454E-026 0.1693E-026 0.1168E-026 0.8134E-027 0.5630E-027 0.3883E-027 0.2676E-027 0.1632E-027 0.0000E+000
0.4062E+001 0.3498E-025 0.4055E-025 0.4684E-025 0.5386E-025 0.6160E-025 0.7006E-025 0.7919E-025 0.8895E-025 0.9925E-025 0.1100E-024 0.1210E-024 0.1321E-024 0.1429E-024 0.1533E-024 0.1629E-024 0.1714E-024 0.1785E-024 0.1838E-024 0.1870E-024 0.1875E-024 0.1852E-024 0.1793E-024 0.1694E-024 0.1569E-024 0.1446E-024 0.1332E-024 0.1226E-024 0.1129E-024 0.1038E-024 0.9581E-025 0.8814E-025 0.8072E-025 0.7378E-025 0.6756E-025 0.6174E-025 0.5627E-025 0.5111E-025 0.4619E-025 0.4147E-025 0.3688E-025 0.3242E-025 0.2811E-025 0.2401E-025 0.2014E-025 0.1655E-025 0.1334E-025 0.1052E-025 0.8097E-026 0.6081E-026 0.4456E-026 0.3187E-026 0.2228E-026 0.1521E-026 0.1040E-026 0.7204E-027 0.4965E-027 0.3414E-027 0.2348E-027 0.1429E-027 0.0000E+000
0.4262E+001 0.3578E-025 0.4148E-025 0.4791E-025 0.5508E-025 0.6300E-025 0.7163E-025 0.8095E-025 0.9092E-025 0.1015E-024 0.1124E-024 0.1237E-024 0.1351E-024 0.1462E-024 0.1569E-024 0.1667E-024 0.1755E-024 0.1828E-024 0.1883E-024 0.1916E-024 0.1923E-024 0.1899E-024 0.1840E-024 0.1738E-024 0.1610E-024 0.1484E-024 0.1367E-024 0.1258E-024 0.1158E-024 0.1076E-024 0.9960E-025 0.9130E-025 0.8319E-025 0.7579E-025 0.6920E-025 0.6318E-025 0.5753E-025 0.5217E-025 0.4705E-025 0.4213E-025 0.3733E-025 0.3265E-025 0.2815E-025 0.2386E-025 0.1984E-025 0.1616E-025 0.1290E-025 0.1006E-025 0.7661E-026 0.5691E-026 0.4126E-026 0.2922E-026 0.2024E-026 0.1370E-026 0.9318E-027 0.6428E-027 0.4419E-027 0.3034E-027 0.2084E-027 0.1267E-027 0.0000E+000
0.4471E+001 0.3661E-025 0.4243E-025 0.4901E-025 0.5634E-025 0.6443E-025 0.7325E-025 0.8278E-025 0.9298E-025 0.1038E-024 0.1150E-024 0.1266E-024 0.1383E-024 0.1497E-024 0.1607E-024 0.1709E-024 0.1800E-024 0.1875E-024 0.1932E-024 0.1967E-024 0.1976E-024 0.1952E-024 0.1892E-024 0.1788E-024 0.1656E-024 0.1526E-024 0.1406E-024 0.1294E-024 0.1204E-024 0.1128E-024 0.1042E-024 0.9511E-025 0.8625E-025 0.7826E-025 0.7103E-025 0.6480E-025 0.5893E-025 0.5335E-025 0.4802E-025 0.4286E-025 0.3783E-025 0.3292E-025 0.2820E-025 0.2371E-025 0.1956E-025 0.1578E-025 0.1247E-025 0.9621E-026 0.7247E-026 0.5326E-026 0.3821E-026 0.2681E-026 0.1841E-026 0.1236E-026 0.8354E-027 0.5741E-027 0.3936E-027 0.2697E-027 0.1850E-027 0.1123E-027 0.0000E+000
0.4691E+001 0.3745E-025 0.4341E-025 0.5013E-025 0.5762E-025 0.6588E-025 0.7490E-025 0.8465E-025 0.9510E-025 0.1062E-024 0.1177E-024 0.1296E-024 0.1416E-024 0.1534E-024 0.1647E-024 0.1752E-024 0.1846E-024 0.1924E-024 0.1984E-024 0.2021E-024 0.2030E-024 0.2007E-024 0.1945E-024 0.1838E-024 0.1702E-024 0.1569E-024 0.1445E-024 0.1342E-024 0.1270E-024 0.1188E-024 0.1094E-024 0.9956E-025 0.9000E-025 0.8096E-025 0.7324E-025 0.6640E-025 0.6030E-025 0.5450E-025 0.4894E-025 0.4354E-025 0.3827E-025 0.3311E-025 0.2816E-025 0.2349E-025 0.1916E-025 0.1532E-025 0.1197E-025 0.9129E-026 0.6793E-026 0.4932E-026 0.3497E-026 0.2426E-026 0.1649E-026 0.1097E-026 0.7365E-027 0.5040E-027 0.3446E-027 0.2356E-027 0.1614E-027 0.9786E-028 0.0000E+000
0.4921E+001 0.3831E-025 0.4440E-025 0.5126E-025 0.5891E-025 0.6736E-025 0.7658E-025 0.8657E-025 0.9727E-025 0.1086E-024 0.1205E-024 0.1327E-024 0.1450E-024 0.1571E-024 0.1688E-024 0.1796E-024 0.1893E-024 0.1974E-024 0.2037E-024 0.2075E-024 0.2085E-024 0.2062E-024 0.1999E-024 0.1889E-024 0.1749E-024 0.1612E-024 0.1495E-024 0.1416E-024 0.1345E-024 0.1256E-024 0.1154E-024 0.1048E-024 0.9408E-025 0.8426E-025 0.7553E-025 0.6796E-025 0.6163E-025 0.5560E-025 0.4979E-025 0.4416E-025 0.3862E-025 0.3321E-025 0.2803E-025 0.2315E-025 0.1870E-025 0.1478E-025 0.1141E-025 0.8598E-026 0.6320E-026 0.4535E-026 0.3182E-026 0.2187E-026 0.1475E-026 0.9753E-027 0.6523E-027 0.4454E-027 0.3041E-027 0.2077E-027 0.1422E-027 0.8615E-028 0.0000E+000
0.5163E+001 0.3918E-025 0.4540E-025 0.5241E-025 0.6024E-025 0.6888E-025 0.7833E-025 0.8856E-025 0.9954E-025 0.1112E-024 0.1234E-024 0.1359E-024 0.1486E-024 0.1611E-024 0.1732E-024 0.1843E-024 0.1944E-024 0.2028E-024 0.2093E-024 0.2134E-024 0.2145E-024 0.2121E-024 0.2056E-024 0.1944E-024 0.1800E-024 0.1667E-024 0.1571E-024 0.1505E-024 0.1429E-024 0.1332E-024 0.1222E-024 0.1104E-024 0.9881E-025 0.8787E-025 0.7794E-025 0.6989E-025 0.6307E-025 0.5678E-025 0.5071E-025 0.4480E-025 0.3898E-025 0.3330E-025 0.2786E-025 0.2281E-025 0.1823E-025 0.1424E-025 0.1087E-025 0.8093E-026 0.5884E-026 0.4180E-026 0.2906E-026 0.1982E-026 0.1328E-026 0.8733E-027 0.5821E-027 0.3967E-027 0.2705E-027 0.1846E-027 0.1263E-027 0.7645E-028 0.0000E+000
0.5417E+001 0.4007E-025 0.4643E-025 0.5360E-025 0.6162E-025 0.7047E-025 0.8015E-025 0.9065E-025 0.1019E-024 0.1139E-024 0.1264E-024 0.1394E-024 0.1524E-024 0.1654E-024 0.1778E-024 0.1894E-024 0.1998E-024 0.2086E-024 0.2153E-024 0.2196E-024 0.2208E-024 0.2184E-024 0.2118E-024 0.2002E-024 0.1862E-024 0.1746E-024 0.1666E-024 0.1604E-024 0.1521E-024 0.1416E-024 0.1295E-024 0.1167E-024 0.1039E-024 0.9170E-025 0.8098E-025 0.7213E-025 0.6458E-025 0.5801E-025 0.5166E-025 0.4546E-025 0.3934E-025 0.3336E-025 0.2768E-025 0.2239E-025 0.1772E-025 0.1369E-025 0.1032E-025 0.7596E-026 0.5461E-026 0.3839E-026 0.2643E-026 0.1787E-026 0.1189E-026 0.7773E-027 0.5164E-027 0.3512E-027 0.2391E-027 0.1630E-027 0.1114E-027 0.6742E-028 0.0000E+000
0.5683E+001 0.4098E-025 0.4749E-025 0.5483E-025 0.6304E-025 0.7211E-025 0.8205E-025 0.9283E-025 0.1044E-024 0.1167E-024 0.1296E-024 0.1430E-024 0.1564E-024 0.1698E-024 0.1826E-024 0.1946E-024 0.2054E-024 0.2146E-024 0.2216E-024 0.2260E-024 0.2273E-024 0.2250E-024 0.2182E-024 0.2069E-024 0.1943E-024 0.1840E-024 0.1772E-024 0.1713E-024 0.1623E-024 0.1508E-024 0.1376E-024 0.1236E-024 0.1094E-024 0.9622E-025 0.8452E-025 0.7446E-025 0.6608E-025 0.5921E-025 0.5256E-025 0.4605E-025 0.3961E-025 0.3333E-025 0.2737E-025 0.2192E-025 0.1714E-025 0.1308E-025 0.9737E-026 0.7080E-026 0.5031E-026 0.3498E-026 0.2385E-026 0.1599E-026 0.1058E-026 0.6882E-027 0.4560E-027 0.3097E-027 0.2106E-027 0.1434E-027 0.9800E-028 0.5926E-028 0.0000E+000
0.5962E+001 0.4191E-025 0.4857E-025 0.5609E-025 0.6450E-025 0.7380E-025 0.8400E-025 0.9507E-025 0.1070E-024 0.1196E-024 0.1329E-024 0.1466E-024 0.1605E-024 0.1743E-024 0.1876E-024 0.2000E-024 0.2112E-024 0.2206E-024 0.2279E-024 0.2325E-024 0.2339E-024 0.2315E-024 0.2252E-024 0.2151E-024 0.2035E-024 0.1944E-024 0.1896E-024 0.1832E-024 0.1733E-024 0.1608E-024 0.1464E-024 0.1310E-024 0.1157E-024 0.1013E-024 0.8824E-025 0.7682E-025 0.6789E-025 0.6033E-025 0.5336E-025 0.4652E-025 0.3976E-025 0.3315E-025 0.2696E-025 0.2133E-025 0.1647E-025 0.1240E-025 0.9116E-026 0.6545E-026 0.4597E-026 0.3163E-026 0.2138E-026 0.1423E-026 0.9357E-027 0.6067E-027 0.4011E-027 0.2720E-027 0.1848E-027 0.1258E-027 0.8591E-028 0.5192E-028 0.0000E+000
0.6255E+001 0.4286E-025 0.4967E-025 0.5737E-025 0.6599E-025 0.7553E-025 0.8599E-025 0.9736E-025 0.1096E-024 0.1226E-024 0.1363E-024 0.1504E-024 0.1647E-024 0.1789E-024 0.1926E-024 0.2054E-024 0.2169E-024 0.2267E-024 0.2342E-024 0.2390E-024 0.2405E-024 0.2385E-024 0.2333E-024 0.2242E-024 0.2135E-024 0.2070E-024 0.2031E-024 0.1960E-024 0.1854E-024 0.1717E-024 0.1559E-024 0.1392E-024 0.1226E-024 0.1067E-024 0.9212E-025 0.7981E-025 0.6975E-025 0.6131E-025 0.5401E-025 0.4685E-025 0.3974E-025 0.3284E-025 0.2637E-025 0.2063E-025 0.1571E-025 0.1167E-025 0.8466E-026 0.6004E-026 0.4170E-026 0.2842E-026 0.1905E-026 0.1260E-026 0.8246E-027 0.5331E-027 0.3518E-027 0.2383E-027 0.1618E-027 0.1101E-027 0.7514E-028 0.4539E-028 0.0000E+000
0.6562E+001 0.4383E-025 0.5081E-025 0.5869E-025 0.6752E-025 0.7730E-025 0.8803E-025 0.9969E-025 0.1123E-024 0.1256E-024 0.1397E-024 0.1542E-024 0.1689E-024 0.1835E-024 0.1976E-024 0.2108E-024 0.2227E-024 0.2328E-024 0.2406E-024 0.2455E-024 0.2474E-024 0.2466E-024 0.2423E-024 0.2340E-024 0.2255E-024 0.2210E-024 0.2177E-024 0.2101E-024 0.1984E-024 0.1834E-024 0.1663E-024 0.1482E-024 0.1300E-024 0.1124E-024 0.9669E-025 0.8303E-025 0.7154E-025 0.6217E-025 0.5454E-025 0.4702E-025 0.3958E-025 0.3235E-025 0.2568E-025 0.1983E-025 0.1490E-025 0.1091E-025 0.7815E-026 0.5477E-026 0.3765E-026 0.2543E-026 0.1692E-026 0.1113E-026 0.7260E-027 0.4683E-027 0.3087E-027 0.2089E-027 0.1417E-027 0.9639E-028 0.6577E-028 0.3972E-028 0.0000E+000
0.6884E+001 0.4483E-025 0.5197E-025 0.6005E-025 0.6910E-025 0.7914E-025 0.9014E-025 0.1021E-024 0.1150E-024 0.1287E-024 0.1432E-024 0.1581E-024 0.1733E-024 0.1883E-024 0.2029E-024 0.2165E-024 0.2287E-024 0.2391E-024 0.2471E-024 0.2526E-024 0.2556E-024 0.2557E-024 0.2522E-024 0.2459E-024 0.2393E-024 0.2372E-024 0.2336E-024 0.2252E-024 0.2124E-024 0.1962E-024 0.1777E-024 0.1579E-024 0.1379E-024 0.1189E-024 0.1016E-024 0.8632E-025 0.7328E-025 0.6332E-025 0.5503E-025 0.4717E-025 0.3936E-025 0.3185E-025 0.2497E-025 0.1903E-025 0.1411E-025 0.1021E-025 0.7224E-026 0.5013E-026 0.3416E-026 0.2291E-026 0.1516E-026 0.9935E-027 0.6465E-027 0.4164E-027 0.2742E-027 0.1855E-027 0.1258E-027 0.8551E-028 0.5833E-028 0.3522E-028 0.0000E+000
0.7222E+001 0.4586E-025 0.5318E-025 0.6147E-025 0.7075E-025 0.8105E-025 0.9235E-025 0.1046E-024 0.1179E-024 0.1320E-024 0.1469E-024 0.1623E-024 0.1779E-024 0.1934E-024 0.2084E-024 0.2224E-024 0.2350E-024 0.2458E-024 0.2544E-024 0.2609E-024 0.2649E-024 0.2658E-024 0.2642E-024 0.2595E-024 0.2557E-024 0.2547E-024 0.2508E-024 0.2415E-024 0.2277E-024 0.2101E-024 0.1899E-024 0.1683E-024 0.1466E-024 0.1259E-024 0.1068E-024 0.8970E-025 0.7568E-025 0.6466E-025 0.5554E-025 0.4728E-025 0.3914E-025 0.3132E-025 0.2426E-025 0.1824E-025 0.1335E-025 0.9535E-026 0.6671E-026 0.4581E-026 0.3093E-026 0.2058E-026 0.1353E-026 0.8830E-027 0.5730E-027 0.3684E-027 0.2424E-027 0.1638E-027 0.1110E-027 0.7545E-028 0.5146E-028 0.3106E-028 0.0000E+000
0.7577E+001 0.4693E-025 0.5443E-025 0.6293E-025 0.7245E-025 0.8302E-025 0.9462E-025 0.1072E-024 0.1209E-024 0.1354E-024 0.1507E-024 0.1665E-024 0.1826E-024 0.1986E-024 0.2140E-024 0.2285E-024 0.2415E-024 0.2529E-024 0.2625E-024 0.2700E-024 0.2748E-024 0.2775E-024 0.2774E-024 0.2752E-024 0.2734E-024 0.2736E-024 0.2692E-024 0.2592E-024 0.2442E-024 0.2251E-024 0.2030E-024 0.1797E-024 0.1561E-024 0.1333E-024 0.1121E-024 0.9377E-025 0.7841E-025 0.6602E-025 0.5593E-025 0.4731E-025 0.3881E-025 0.3066E-025 0.2347E-025 0.1740E-025 0.1255E-025 0.8847E-026 0.6113E-026 0.4151E-026 0.2777E-026 0.1834E-026 0.1200E-026 0.7800E-027 0.5051E-027 0.3243E-027 0.2131E-027 0.1440E-027 0.9754E-028 0.6627E-028 0.4518E-028 0.2727E-028 0.0000E+000
0.7949E+001 0.4802E-025 0.5572E-025 0.6443E-025 0.7420E-025 0.8504E-025 0.9694E-025 0.1099E-024 0.1239E-024 0.1389E-024 0.1546E-024 0.1709E-024 0.1874E-024 0.2038E-024 0.2198E-024 0.2347E-024 0.2483E-024 0.2607E-024 0.2713E-024 0.2796E-024 0.2860E-024 0.2901E-024 0.2923E-024 0.2919E-024 0.2927E-024 0.2940E-024 0.2892E-024 0.2784E-024 0.2620E-024 0.2412E-024 0.2174E-024 0.1919E-024 0.1661E-024 0.1411E-024 0.1183E-024 0.9828E-025 0.8127E-025 0.6730E-025 0.5619E-025 0.4720E-025 0.3831E-025 0.2992E-025 0.2258E-025 0.1649E-025 0.1172E-025 0.8146E-026 0.5560E-026 0.3737E-026 0.2479E-026 0.1627E-026 0.1060E-026 0.6873E-027 0.4443E-027 0.2849E-027 0.1871E-027 0.1263E-027 0.8557E-028 0.5812E-028 0.3962E-028 0.2390E-028 0.0000E+000
0.8339E+001 0.4915E-025 0.5704E-025 0.6597E-025 0.7599E-025 0.8711E-025 0.9933E-025 0.1127E-024 0.1270E-024 0.1424E-024 0.1585E-024 0.1753E-024 0.1923E-024 0.2092E-024 0.2256E-024 0.2411E-024 0.2557E-024 0.2690E-024 0.2804E-024 0.2903E-024 0.2981E-024 0.3043E-024 0.3081E-024 0.3103E-024 0.3146E-024 0.3161E-024 0.3109E-024 0.2990E-024 0.2812E-024 0.2586E-024 0.2328E-024 0.2050E-024 0.1768E-024 0.1498E-024 0.1250E-024 0.1031E-024 0.8418E-025 0.6851E-025 0.5673E-025 0.4692E-025 0.3771E-025 0.2906E-025 0.2161E-025 0.1554E-025 0.1088E-025 0.7466E-026 0.5039E-026 0.3355E-026 0.2209E-026 0.1442E-026 0.9365E-027 0.6061E-027 0.3913E-027 0.2507E-027 0.1646E-027 0.1111E-027 0.7520E-028 0.5107E-028 0.3481E-028 0.2100E-028 0.0000E+000
0.8749E+001 0.5032E-025 0.5840E-025 0.6756E-025 0.7783E-025 0.8924E-025 0.1018E-024 0.1155E-024 0.1302E-024 0.1460E-024 0.1626E-024 0.1798E-024 0.1973E-024 0.2147E-024 0.2317E-024 0.2482E-024 0.2637E-024 0.2778E-024 0.2907E-024 0.3019E-024 0.3117E-024 0.3194E-024 0.3256E-024 0.3323E-024 0.3384E-024 0.3400E-024 0.3342E-024 0.3212E-024 0.3019E-024 0.2775E-024 0.2493E-024 0.2190E-024 0.1886E-024 0.1593E-024 0.1322E-024 0.1080E-024 0.8714E-025 0.7035E-025 0.5724E-025 0.4659E-025 0.3705E-025 0.2816E-025 0.2063E-025 0.1461E-025 0.1009E-025 0.6835E-026 0.4565E-026 0.3015E-026 0.1973E-026 0.1283E-026 0.8306E-027 0.5367E-027 0.3461E-027 0.2216E-027 0.1454E-027 0.9810E-028 0.6640E-028 0.4508E-028 0.3073E-028 0.1853E-028 0.0000E+000
0.9179E+001 0.5151E-025 0.5980E-025 0.6919E-025 0.7973E-025 0.9144E-025 0.1043E-024 0.1184E-024 0.1335E-024 0.1497E-024 0.1668E-024 0.1844E-024 0.2024E-024 0.2204E-024 0.2384E-024 0.2558E-024 0.2722E-024 0.2877E-024 0.3019E-024 0.3149E-024 0.3261E-024 0.3361E-024 0.3463E-024 0.3559E-024 0.3641E-024 0.3656E-024 0.3592E-024 0.3452E-024 0.3243E-024 0.2976E-024 0.2670E-024 0.2343E-024 0.2013E-024 0.1694E-024 0.1398E-024 0.1132E-024 0.9077E-025 0.7231E-025 0.5777E-025 0.4619E-025 0.3626E-025 0.2721E-025 0.1963E-025 0.1369E-025 0.9320E-026 0.6235E-026 0.4122E-026 0.2700E-026 0.1756E-026 0.1137E-026 0.7347E-027 0.4740E-027 0.3054E-027 0.1954E-027 0.1281E-027 0.8641E-028 0.5848E-028 0.3970E-028 0.2705E-028 0.1632E-028 0.0000E+000
